societe,secteur,annee,type_comptes_resolu,capitaux_propres,chiffre_affaires,dettes_financieres,ebit,ebitda,immobilisations_corporelles,impot_differe,resultat_avant_impot,resultat_financier,resultat_net,total_actif,total_dettes,tresorerie_equivalents,nombre_variables_prevalidees,societe_is,score_correspondance_nom,methode_correspondance_nom,is_mad,statut_perimetre_is,ecart_identite_fiscale,is_implicite_mad
Crédit du Maroc,Banques,2020,consolides,5721318000.0,,,790340000.0,,1410030000.0,,,,321000000.0,5171858000.0,,3617836000.0,6,Crédit du Maroc,1.0,nom normalisé,196802000.0,provisoire_un_seul_type_disponible,,
Crédit du Maroc,Banques,2022,sociaux,,,,,,2542060000.0,,,,,,,,1,Crédit du Maroc,1.0,nom normalisé,211890000.0,vérifié_par_impôt_du_pdf,,
Crédit du Maroc,Banques,2023,consolides,1050261000.0,,,960782000.0,,1620977000.0,17885000.0,878743135.0,,590574000.0,11342568000.0,,3259110000.0,8,Crédit du Maroc,1.0,nom normalisé,380083000.0,provisoire_un_seul_type_disponible,,
Crédit du Maroc,Banques,2024,consolides,7878853000.0,,,1346910000.0,,1622972000.0,5003000.0,1293543000.0,,445000000.0,9797821000.0,,2525258000.0,8,Crédit du Maroc,1.0,nom normalisé,552594000.0,vérifié_par_impôt_du_pdf,,
Crédit du Maroc,Banques,2025,consolides,2410234000.0,,,1525211000.0,,1606804000.0,1282000.0,1350173000.0,,886859000.0,11954746000.0,,3932314000.0,8,Crédit du Maroc,1.0,contrôle ciblé rapport 2025,680270000.0,vérifié_par_impôt_du_pdf,,463314000.0
DELATTRE LEVIVIER MAROC,Divers,2009,sociaux,,,,,,2840770.6,,,,,,,,1,DELATTRE LEVIVIER MAROC (DLM),1.0,alias vérifié,5070274.0,provisoire_un_seul_type_disponible,,
DELATTRE LEVIVIER MAROC,Divers,2010,sociaux,,,,1659.0,,,,,,,,,,1,DELATTRE LEVIVIER MAROC (DLM),1.0,alias vérifié,13128761.0,provisoire_un_seul_type_disponible,,
DELATTRE LEVIVIER MAROC,Divers,2011,sociaux,,,,201.0,,,,,,,,,,1,DELATTRE LEVIVIER MAROC (DLM),1.0,alias vérifié,8133138.0,provisoire_un_seul_type_disponible,,
DELATTRE LEVIVIER MAROC,Divers,2012,sociaux,,,,,,16636322.25,,,,,,,,1,DELATTRE LEVIVIER MAROC (DLM),1.0,alias vérifié,4559241.0,provisoire_un_seul_type_disponible,,
DELATTRE LEVIVIER MAROC,Divers,2013,sociaux,,,,,,121102778.17,,,,,,,,1,DELATTRE LEVIVIER MAROC (DLM),1.0,alias vérifié,9333742.0,vérifié_par_impôt_du_pdf,,
DELATTRE LEVIVIER MAROC,Divers,2014,sociaux,125000000.0,,100535461.94,64762342.34,89674953.06,140056704.75,,,28814276.79,12072603.53,,,,7,DELATTRE LEVIVIER MAROC (DLM),1.0,alias vérifié,11160098.0,vérifié_par_impôt_du_pdf,,
DELATTRE LEVIVIER MAROC,Divers,2015,sociaux,125000000.0,,83247742.78,53776293.68,76613409.05,385414995.14,,,34017130.39,13293520.82,,,,7,DELATTRE LEVIVIER MAROC (DLM),1.0,alias vérifié,5711612.0,vérifié_par_impôt_du_pdf,,
DELATTRE LEVIVIER MAROC,Divers,2016,sociaux,125000000.0,,150200072.33,46173579.88,68540184.16,387996652.34,,,-29853509.96,11543010.78,,,,7,DELATTRE LEVIVIER MAROC (DLM),1.0,alias vérifié,5635258.0,vérifié_par_impôt_du_pdf,,
DELATTRE LEVIVIER MAROC,Divers,2018,sociaux,134325465.08,,152324846.01,93174.43,-111164915.58,212162839.0,,103988191.87,-93174.43,,,,,7,DELATTRE LEVIVIER MAROC (DLM),1.0,alias vérifié,3558360.0,vérifié_par_impôt_du_pdf,,
DELATTRE LEVIVIER MAROC,Divers,2020,consolides,-12436000.0,105834000.0,,-71487000.0,,,-8300000.0,-64004000.0,-3123000.0,-66429000.0,1272189000.0,,6374000.0,8,DELATTRE LEVIVIER MAROC (DLM),1.0,alias vérifié,730343.0,vérifié_par_impôt_du_pdf,,
DELTA HOLDING S.A,Sociétés de portefeuilles holdings,2008,sociaux,667205610000.0,,,,,,,,,,,,,1,DELTA HOLDING S.A,1.0,nom normalisé,2392020.0,provisoire_un_seul_type_disponible,,
DELTA HOLDING S.A,Sociétés de portefeuille,2009,sociaux,985472801.11,60733097.38,0.0,27841097.88,32697755.06,32133001.58,,227495853.86,168050485.39,213263277.86,1012295434.53,26822633.42,113998226.44,12,DELTA HOLDING S.A,1.0,publication annuelle officielle,14232576.0,vérifié_par_impôt_du_pdf,0.0,14232576.0
DELTA HOLDING S.A,Sociétés de portefeuille,2010,sociaux,1054377656.77,67413834.05,0.0,32465778.63,36935421.84,25725245.67,,211539092.75,166333730.2,200304855.66,1068092817.79,13715161.02,65171026.9,12,DELTA HOLDING S.A,1.0,publication annuelle officielle,11234237.09,vérifié_par_impôt_du_pdf,-3.725290298461914e-09,11234237.09
DELTA HOLDING S.A,Sociétés de portefeuille,2014,sociaux,1255723545.64,78052879.38,205000000.0,38063191.29,44873862.44,23722569.19,,170102452.08,134393346.03,162140419.08,1645686729.29,389963183.65,77391189.34,12,DELTA HOLDING S.A,1.0,comparatif officiel annuel,7962033.0,vérifié_par_impôt_du_pdf,0.0,7962033.0
DELTA HOLDING S.A,Sociétés de portefeuille,2015,sociaux,1234943197.49,83081851.9,180000000.0,32029172.15,38827444.8,23914932.5,,115926960.85,83613632.7,110619651.85,1542945867.46,308002669.97,2182948.41,12,DELTA HOLDING S.A,1.0,comparatif officiel annuel,5307309.0,vérifié_par_impôt_du_pdf,0.0,5307309.0
DELTA HOLDING S.A,Sociétés de portefeuille,2016,sociaux,1310959712.57,82116209.56,0.0,34708798.9,37432075.22,23803762.85,,190594606.08,155499780.33,181136515.08,1541757709.07,230797996.5,901758.52,12,DELTA HOLDING S.A,1.0,comparatif officiel annuel,9458091.0,vérifié_par_impôt_du_pdf,0.0,9458091.0
DELTA HOLDING S.A,Sociétés de portefeuille,2017,sociaux,1329770504.23,67233445.47,0.0,16785730.08,19737443.18,22436479.2,,129335359.66,116050395.16,123930791.66,1540484884.09,210714379.86,992494.96,12,DELTA HOLDING S.A,1.0,comparatif officiel 2018/2017,5404568.0,vérifié_par_impôt_du_pdf,0.0,5404568.0
DELTA HOLDING S.A,Sociétés de portefeuille,2018,sociaux,1383441064.26,69913039.51,0.0,19041888.9,22026426.71,21556020.22,,191446862.03,172166738.97,185070560.03,1725208463.75,341767399.49,1994507.46,12,DELTA HOLDING S.A,1.0,comparatif officiel 2018/2017,6376302.0,vérifié_par_impôt_du_pdf,0.0,6376302.0
DELTA HOLDING S.A,Sociétés de portefeuilles holdings,2019,sociaux,1412243274.22,,,,,,,171629504.76,,,,,,2,DELTA HOLDING S.A,1.0,nom normalisé,11620600.0,vérifié_par_impôt_du_pdf,,
DELTA HOLDING S.A,Sociétés de portefeuilles holdings,2020,sociaux,1383889143.94,,,,,,,,,,,,,1,DELTA HOLDING S.A,1.0,nom normalisé,1104788.0,vérifié_par_impôt_du_pdf,,
DELTA HOLDING S.A,Sociétés de portefeuilles holdings,2021,sociaux,1412243274.22,,,,,,,,,145266525.03,,,,2,DELTA HOLDING S.A,1.0,nom normalisé,15070783.0,vérifié_par_impôt_du_pdf,,
DELTA HOLDING S.A,Sociétés de portefeuilles holdings,2022,sociaux,1557451927.58,,,,,,,,,,,,,1,DELTA HOLDING S.A,1.0,nom normalisé,10511090.0,vérifié_par_impôt_du_pdf,,
DELTA HOLDING S.A,Sociétés de portefeuilles holdings,2023,sociaux,1702365831.3,,,,,,,,,,,,,1,DELTA HOLDING S.A,1.0,nom normalisé,6969165.0,vérifié_par_impôt_du_pdf,,
DELTA HOLDING S.A,Sociétés de portefeuilles holdings,2024,sociaux,1713132951.91,,,,,,,,,145767194.09,,,,2,DELTA HOLDING S.A,1.0,nom normalisé,9491501.0,vérifié_par_impôt_du_pdf,,
DELTA HOLDING S.A,Sociétés de portefeuilles holdings,2025,sociaux,1736251853.13,,,,,,,,,176151674.63,,,,2,DELTA HOLDING S.A,1.0,nom normalisé,16604015.0,vérifié_par_impôt_du_pdf,,
DISTY RFA,"Matériels, logiciels et services informatiques",2021,sociaux,99811000.0,,7968964.28,32108000000.0,,1983591.11,,26463000.0,-5377000000.0,4134452.49,,,,7,DISTY RFA,1.0,nom normalisé,8191931.0,provisoire_un_seul_type_disponible,,
DISTY RFA,"Matériels, logiciels et services informatiques",2022,sociaux,162429915.14,202000000.0,6092742.27,26344000000.0,,3485429.27,,7332000.0,-17766000000.0,-2.0,,,,8,DISTY RFA,1.0,nom normalisé,3197250.0,provisoire_un_seul_type_disponible,,
DISTY RFA,"Matériels, logiciels et services informatiques",2023,sociaux,171233239.0,56000000.0,4164942.77,29145.0,21100000.0,3666440.15,,27713.0,-7128.0,,,,,8,DISTY RFA,1.0,nom normalisé,2928870.0,vérifié_par_impôt_du_pdf,,
DISTY RFA,"Matériels, logiciels et services informatiques",2024,sociaux,,,,29705667.09,,,,22293214.78,6685642.22,,,,,3,DISTY RFA,1.0,nom normalisé,2929158.0,vérifié_par_impôt_du_pdf,,
DISTY RFA,"Matériels, logiciels et services informatiques",2025,sociaux,,,,35929036.65,,,,29615892.91,4571016.07,25878107.91,,,,4,DISTY RFA,1.0,nom normalisé,3737785.0,vérifié_par_rcai_moins_resultat_net,0.0,3737785.0
DISWAY,Distributeurs,2024,sociaux,625444434.25,1601013160.52,68162603.4,76456849.53,,185485513.76,,87348236.79,14897481.27,67189047.79,1170994480.62,545550046.37,41306391.48,11,DISWAY,1.0,comparatif officiel du RFA 2025,20159189.0,vérifié_par_impôt_du_pdf,0.0,20159189.0
DISWAY,Distributeurs,2025,sociaux,,1585037428.91,,76456849.53,,,,87348236.79,14897481.27,67189047.79,1170994480.62,,,6,DISWAY,1.0,contrôle RFA/publication 2025,20159189.0,vérifié_par_impôt_du_pdf,0.0,20159189.0
Dari couspate,Agroalimentaire,2021,sociaux,,698100000.0,,,,,,,,,,,,1,Dari couspate,1.0,nom normalisé,23417318.0,provisoire_un_seul_type_disponible,,
Dari couspate,Agroalimentaire,2022,sociaux,,781500000.0,,,,,,,,,,,,1,Dari couspate,1.0,nom normalisé,7332705.0,provisoire_un_seul_type_disponible,,
Dari couspate,Agroalimentaire,2025,sociaux,374351492.96,814205707.4,0.0,76439847.13,,75029642.37,,76593839.67,2481912.02,56509255.67,689819897.57,315468404.61,38395809.88,11,Dari couspate,1.0,contrôle rapport annuel 2025,20084584.0,vérifié_par_impôt_du_pdf,0.0,20084584.0
ENNAKL,Distributeurs,2024,sociaux,625448736.3744,1902825044.033333,34059810.1881,156783141.15125,176931162.09375,200827535.2182,,195848205.5823333,39663636.89625,141414361.52675,1209161955.5436,583713219.1692001,94396197.73560001,12,ENNAKL,1.0,comparatif officiel + conversion BAM,54433844.05558334,vérifié_par_impôt_du_pdf,7.450580596923828e-09,54433844.05558333
ENNAKL,Distributeurs,2025,sociaux,698803046.3548,1924648186.2039,4712555.9638,174495494.619,194382837.6255,201524297.6837,,239316963.2721,58638679.0749,161427262.4406,1377653623.0221,678850576.6673,32185352.3264,12,ENNAKL,1.0,publication officielle + conversion BAM,77889700.83150001,vérifié_par_impôt_du_pdf,1.490116119384766e-08,77889700.8315
Eqdom,Sociétés de financement,2006,sociaux,,,,,,17589000.0,,132029.0,,1504404.0,,,,3,Eqdom,1.0,nom normalisé,110969000.0,provisoire_un_seul_type_disponible,,
Eqdom,Sociétés de financement,2007,sociaux,,,,,,170693000.0,,337261000.0,,205232179039.0,,,,3,Eqdom,1.0,nom normalisé,132029000.0,provisoire_un_seul_type_disponible,,
Eqdom,Sociétés de financement,2008,sociaux,,,,,,186004000.0,,,,,,,,1,Eqdom,1.0,nom normalisé,130814000.0,provisoire_un_seul_type_disponible,,
Eqdom,Sociétés de financement,2009,consolides,,,,,,18524000.0,,,,,,,,1,Eqdom,1.0,nom normalisé,129000000.0,provisoire_un_seul_type_disponible,,
Eqdom,Sociétés de financement,2010,consolides,,,,,,,,,,230287000.0,,,,1,Eqdom,1.0,nom normalisé,135965000.0,provisoire_un_seul_type_disponible,,
Eqdom,Sociétés de financement,2011,sociaux,,,,,,,,125630000.0,,2254498000.0,,,,2,Eqdom,1.0,nom normalisé,135452000.0,provisoire_un_seul_type_disponible,,
Eqdom,Sociétés de financement,2012,sociaux,,,,,,218104000.0,,84048000.0,,2088085000.0,,,,3,Eqdom,1.0,nom normalisé,152630000.0,provisoire_un_seul_type_disponible,,
Eqdom,Sociétés de financement,2013,sociaux,,,,,,222887000.0,,71686000.0,,2115565000.0,,,,3,Eqdom,1.0,nom normalisé,87624000.0,vérifié_par_impôt_du_pdf,,
Eqdom,Sociétés de financement,2014,sociaux,,,,,,229638000.0,,79134000.0,,1989864000.0,,,,3,Eqdom,1.0,nom normalisé,74593000.0,vérifié_par_impôt_du_pdf,,
Eqdom,Sociétés de financement,2015,sociaux,,,,,,232768000.0,,,,,,,,1,Eqdom,1.0,nom normalisé,82336000.0,vérifié_par_impôt_du_pdf,,
Eqdom,Sociétés de financement,2016,consolides,,,,,,235582000.0,,,,150725000.0,,,,2,Eqdom,1.0,nom normalisé,10762000.0,provisoire_un_seul_type_disponible,,
Eqdom,Sociétés de financement,2017,consolides,,,,,,220291000.0,,,,135640000.0,,,,2,Eqdom,1.0,nom normalisé,69613000.0,provisoire_un_seul_type_disponible,,
Eqdom,Sociétés de financement,2018,sociaux,,,,,,7856000.0,,80610000.0,,2595799000.0,,,,3,Eqdom,1.0,nom normalisé,70732000.0,vérifié_par_impôt_du_pdf,,
Eqdom,Sociétés de financement,2020,sociaux,,,,,,,,70510000.0,,,,,,1,Eqdom,1.0,nom normalisé,36124000.0,provisoire_un_seul_type_disponible,,
Eqdom,Sociétés de financement,2021,sociaux,,,,,,6494000.0,,95667000.0,,35064000.0,,,,3,Eqdom,1.0,nom normalisé,60604000.0,provisoire_un_seul_type_disponible,,
Eqdom,Sociétés de financement,2024,sociaux,,,,,,4337000.0,,77000000.0,,202000000.0,,,,3,Eqdom,1.0,nom normalisé,83847000.0,vérifié_par_impôt_du_pdf,,
Eqdom,Sociétés de financement,2025,sociaux,,,,,,,,151000000.0,,,,,,1,Eqdom,1.0,nom normalisé,55641000.0,provisoire_un_seul_type_disponible,,
Fenie Brossette,Distributeurs,2010,sociaux,,,,,,1080490260.0,,,,,,,,1,FENIE BROSETTE,0.9655172413793104,rapprochement approché,16670144.0,provisoire_un_seul_type_disponible,,
Fenie Brossette,Distributeurs,2011,sociaux,,,,,,1824681390.0,,,,,,,,1,FENIE BROSETTE,0.9655172413793104,rapprochement approché,5423094.0,provisoire_un_seul_type_disponible,,
Fenie Brossette,Distributeurs,2018,sociaux,-18683170.0,,,,,,,,,,,,,1,FENIE BROSETTE,0.9655172413793104,rapprochement approché,2696288.99,provisoire_un_seul_type_disponible,,
Fenie Brossette,Distributeurs,2021,consolides,,,,,,,,,,1.7,,,,1,FENIE BROSETTE,0.9655172413793104,rapprochement approché,2661961.95,provisoire_un_seul_type_disponible,,
Fenie Brossette,Distributeurs,2022,sociaux,,569081279.98,,16207441.74,,,,26805100.48,-5834297.38,24524044.48,,,,5,Fenie Brossette,1.0,comparatif officiel RFA 2023,2281056.0,vérifié_par_impôt_du_pdf,0.0,2281056.0
Fenie Brossette,Distributeurs,2023,sociaux,,602966700.73,,17475432.15,,,,13512106.71,-3930299.83,11739351.71,,,,5,Fenie Brossette,1.0,comparatif officiel RFA 2023,1772755.0,vérifié_par_impôt_du_pdf,0.0,1772755.0
Fenie Brossette,Distributeurs,2024,sociaux,,698037146.33,,24611298.36,,,,19804698.61,-4719131.59,14407477.61,,,,5,Fenie Brossette,1.0,comparatif officiel RFA 2025,5397221.0,vérifié_par_impôt_du_pdf,0.0,5397221.0
Fenie Brossette,Distributeurs,2025,sociaux,176897395.75,756514194.28,2531250.32,32235739.39,,252480041.57,,24055529.83,-6040164.04,17900192.83,,,,8,Fenie Brossette,1.0,comparatif officiel RFA 2025,6155337.0,vérifié_par_impôt_du_pdf,0.0,6155337.0
HPS,"Matériels, logiciels et services informatiques",2010,consolides,70359900.0,,,19230781.0,,,,,,22878094.0,,,,3,HPS,1.0,nom normalisé,3217822.0,provisoire_un_seul_type_disponible,,
HPS,"Matériels, logiciels et services informatiques",2011,sociaux,130385848.38,,,,,,,,,47086319.19,,,,2,HPS,1.0,nom normalisé,868210.0,vérifié_par_impôt_du_pdf,,
HPS,"Matériels, logiciels et services informatiques",2013,sociaux,162403478.9,,,,,,,22494941.29,,21599206.29,,,,3,HPS,1.0,nom normalisé,895735.0,provisoire_un_seul_type_disponible,,
HPS,"Matériels, logiciels et services informatiques",2014,sociaux,,,,,,,,,,23491619.0,,,,1,HPS,1.0,nom normalisé,3912670.0,provisoire_un_seul_type_disponible,,
HPS,"Matériels, logiciels et services informatiques",2015,sociaux,,,,,,,,,,36205110.0,,,,1,HPS,1.0,nom normalisé,8103419.0,provisoire_un_seul_type_disponible,,
HPS,"Matériels, logiciels et services informatiques",2018,consolides,,,,110.9,,,,,,92.2,,,,2,HPS,1.0,nom normalisé,20552090.0,provisoire_un_seul_type_disponible,,
HPS,"Matériels, logiciels et services informatiques",2019,sociaux,,,,,,,,,,,,,85467000.0,1,HPS,1.0,nom normalisé,22129173.0,vérifié_par_impôt_du_pdf,,
HPS,"Matériels, logiciels et services informatiques",2020,sociaux,,,,,,,,,,,,,223557000.0,1,HPS,1.0,nom normalisé,15861616.0,vérifié_par_impôt_du_pdf,,
HPS,"Matériels, logiciels et services informatiques",2023,consolides,,5345000.0,26574000.0,,246.6,125852000.0,2051656000.0,-4000000.0,,,920000000.0,,,7,HPS,1.0,nom normalisé,61052087.0,vérifié_par_impôt_du_pdf,,
HPS,"Matériels, logiciels et services informatiques",2024,consolides,,5501000.0,62143000.0,,,12485000.0,-1109000000.0,-3000000.0,,,,,,5,HPS,1.0,nom normalisé,44329913.0,vérifié_par_impôt_du_pdf,,
HPS,"Matériels, logiciels et services informatiques",2025,consolides,,5483000.0,,,,,,,,31754680.0,,,,2,HPS,1.0,nom normalisé,24802036.0,vérifié_par_impôt_du_pdf,,
Holcim,Bâtiment et matériaux de construction,2007,consolides,,,2933449.0,,,,,,,-247886000.0,,,,2,Holcim,1.0,nom normalisé,178185234.48,provisoire_un_seul_type_disponible,,
Holcim,Bâtiment et matériaux de construction,2008,consolides,,,,,,,,,,1995284000.0,,,,1,Holcim,1.0,nom normalisé,163119884.03,provisoire_un_seul_type_disponible,,
Holcim,Bâtiment et matériaux de construction,2010,consolides,6216238000.0,5353697000.0,63163000.0,2405654000.0,,6811292000.0,3533690000.0,2363316000.0,-10767000.0,,8631658000.0,,569939000.0,10,Holcim,1.0,nom normalisé,265399322.89,provisoire_un_seul_type_disponible,,
Holcim,Bâtiment et matériaux de construction,2011,consolides,5094585000.0,5567171000.0,207198000.0,2375162000.0,,6570618000.0,,2359115000.0,10326000.0,1664205000.0,9361348000.0,,125634000.0,10,Holcim,1.0,nom normalisé,265500646.51,provisoire_un_seul_type_disponible,,
Holcim,Bâtiment et matériaux de construction,2012,consolides,4855947000.0,5043275000.0,,1951271000.0,,6344585000.0,,1828673000.0,-38349000.0,1265763000.0,8562115000.0,,695573000.0,9,Holcim,1.0,nom normalisé,189069587.08,provisoire_un_seul_type_disponible,,
Holcim,Bâtiment et matériaux de construction,2013,consolides,5100267000.0,5049806000.0,612000.0,2137401000.0,,6125432000.0,10582000.0,2016269000.0,-65320000.0,1399941000.0,8539906000.0,,1642892000.0,11,Holcim,1.0,nom normalisé,215326295.61,provisoire_un_seul_type_disponible,,
Holcim,Bâtiment et matériaux de construction,2014,consolides,4917744000.0,4934951000.0,,2046032000.0,,5919967000.0,14332000.0,1925871000.0,-46499000.0,1315614000.0,7906307000.0,,1911269000.0,10,Holcim,1.0,nom normalisé,269645116.0,provisoire_un_seul_type_disponible,,
Holcim,Bâtiment et matériaux de construction,2015,consolides,4849025000.0,5187735000.0,,2184625000.0,,5739573000.0,9177000.0,2068750000.0,-43765000.0,1401214000.0,7993339000.0,,2906257000.0,10,Holcim,1.0,nom normalisé,230965991.96,provisoire_un_seul_type_disponible,,
Holcim,Bâtiment et matériaux de construction,2025,consolides,12156299000.0,8155000000.0,3510859000.0,3294000000.0,,9815953000.0,964382000.0,3398533000.0,-198005000.0,1826000000.0,19994546000.0,,,10,Holcim,1.0,contrôle ciblé rapport 2025,1155515000.0,vérifié_par_impôt_du_pdf,,1572533000.0
IB Maroc.com,"Matériels, logiciels et services informatiques",2008,sociaux,41748600.0,,11300761.7,24351016.29,27991804.07,7572002.57,,20966014.26,,14416080.26,,,24185688.64,8,IB Maroc.com,1.0,nom normalisé,9790600.0,provisoire_un_seul_type_disponible,,
IB Maroc.com,"Matériels, logiciels et services informatiques",2009,sociaux,41748600.0,,7982903.47,31428335.41,35005157.81,24690544.16,,26597435.21,,18000863.21,,,24185688.64,8,IB Maroc.com,1.0,nom normalisé,8698672.0,provisoire_un_seul_type_disponible,,
IB Maroc.com,"Matériels, logiciels et services informatiques",2010,sociaux,41748600.0,,8402680.39,21636866.49,-19304039.81,8381560.53,,11898029.65,,8555643.65,,,,7,IB Maroc.com,1.0,nom normalisé,3342386.0,provisoire_un_seul_type_disponible,,
IB Maroc.com,"Matériels, logiciels et services informatiques",2011,sociaux,41748600.0,,14366829.3,-24662227.26,21643736.68,28477157.83,,-18304396.2,,-19496747.2,,,701522.08,8,IB Maroc.com,1.0,nom normalisé,1192351.0,provisoire_un_seul_type_disponible,,
IMMORENTE INVEST,Sociétés de placement immobilier,2016,sociaux,57974580.0,,202297215.0,1541611.94,3403265.01,22479314.63,,,-3853564.5,5007601.73,,,,7,IMMORENTE INVEST,1.0,nom normalisé,78824.0,provisoire_un_seul_type_disponible,,
IMMORENTE INVEST,Sociétés de placement immobilier,2019,consolides,,,,,,,,,,3700000.0,,,,1,IMMORENTE INVEST,1.0,nom normalisé,7214574.0,provisoire_un_seul_type_disponible,,
IMMORENTE INVEST,Sociétés de placement immobilier,2020,sociaux,815824133.76,,4354051.39,-1067040.65,1620660.82,28840575.05,,,20680605.91,16605452.59,,,,7,IMMORENTE INVEST,1.0,nom normalisé,3190725.0,vérifié_par_impôt_du_pdf,,
IMMORENTE INVEST,Sociétés de placement immobilier,2021,sociaux,811269150.75,,4552951.39,605359.06,8638930.35,,,,10752588.41,8955516.99,,,,6,IMMORENTE INVEST,1.0,nom normalisé,1825187.0,vérifié_par_impôt_du_pdf,,
IMMORENTE INVEST,Sociétés de placement immobilier,2022,sociaux,763125344.66,,5072056.99,1122010.06,24383862.27,363022958.93,,,1904832.1,1394693.91,,,,7,IMMORENTE INVEST,1.0,nom normalisé,1201164.0,vérifié_par_impôt_du_pdf,,
IMMORENTE INVEST,Sociétés de placement immobilier,2025,sociaux,637527007.41,,372284860.6,4762402.47,21754289.55,309451366.87,,,-6272633.84,-2400346.84,,,,7,IMMORENTE INVEST,1.0,contrôle ciblé rapport 2025,125403.0,vérifié_par_impôt_du_pdf,,
Involys,"Matériels, logiciels et services informatiques",2024,sociaux,90252994.6,37516821.87,8672951.73,1664692.5,,661793.6,,-23486.36,-2429914.31,-123469.25,124924150.46,34671155.86,254940.4,11,Involys,1.0,comparatif officiel du RFA 2025,99982.89,vérifié_par_impôt_du_pdf,0.0,99982.89
Involys,Télécommunications et nouvelles technologies,2025,sociaux,90369128.48,37387849.45,5706874.15,315064.97,,670753.44,,273286.88,-469577.73,116178.88,119873844.98,29504716.5,249750.77,11,Involys,1.0,contrôle rapport annuel 2025,157108.0,vérifié_par_impôt_du_pdf,0.0,157108.0
JALU (JET CONTRACTORS),Bâtiment,2024,sociaux,,2695481931.37,,200030084.57,,,,141189074.6,-60195239.23,76817079.29,,,,5,JALU (JET CONTRACTORS),1.0,comparatif officiel du RFA 2025,64371995.31,vérifié_par_impôt_du_pdf,1.490116119384766e-08,64371995.30999999
JALU (JET CONTRACTORS),Bâtiment et matériaux de construction,2025,sociaux,,,,,,,,238956471.42,,139962333.47,5646901866.67,,,3,JALU (JET CONTRACTORS),1.0,contrôle publication annuelle 2025,98994137.95,vérifié_par_impôt_du_pdf,1.490116119384766e-08,98994137.94999999
LABEL VIE,Distributeurs,2011,consolides,,,,,,,,,,63780133.14,,,,1,LABEL VIE,1.0,nom normalisé,11848326.81,provisoire_un_seul_type_disponible,,
LABEL VIE,Distributeurs,2014,consolides,,,,,,,,,,70969520.42,,,,1,LABEL VIE,1.0,nom normalisé,20285448.0,provisoire_un_seul_type_disponible,,
LABEL VIE,Distributeurs,2015,consolides,,,,,,,,,,56333568.0,,,,1,LABEL VIE,1.0,nom normalisé,25345920.0,provisoire_un_seul_type_disponible,,
LABEL VIE,Distributeurs,2018,consolides,,8500000000.0,,,8600000000.0,,,,-300000000.0,3500000000.0,,,,4,LABEL VIE,1.0,nom normalisé,74717513.0,provisoire_un_seul_type_disponible,,
LABEL VIE,Distributeurs,2019,sociaux,1475837293.59,,,,,,,433089575.75,,112.01,,,,3,LABEL VIE,1.0,nom normalisé,54409897.0,vérifié_par_impôt_du_pdf,,
LABEL VIE,Distributeurs,2024,consolides,3409746949.01,16417976508.23,5723611615.42,803599896.06,,,,819130374.34,43902736.25,559113645.16,15458511089.42,12048764140.41,,9,LABEL VIE,1.0,comparatif officiel RFA 2025,260016729.18,vérifié_par_impôt_du_pdf,-5.960464477539062e-08,260016729.1800001
LABEL VIE,Distributeurs,2025,consolides,3670153999.9,18534397910.76,6391365262.29,838715916.89,,,,831487637.41,43086765.51,593657993.13,17504590757.64,13834436757.74,,9,LABEL VIE,1.0,comparatif officiel RFA 2025,237829644.28,vérifié_par_impôt_du_pdf,2.980232238769531e-08,237829644.28
Les grandes marques et conserveries chérifiennes,Agroalimentaire,2006,sociaux,178044340.4,12068664.8,,-52441.92,22155132.12,90956302.34,,,64372.86,,,,,6,Les grandes marques et conserveries chérifiennes,1.0,nom normalisé,3813752.0,provisoire_un_seul_type_disponible,,
Les grandes marques et conserveries chérifiennes,Agroalimentaire,2007,sociaux,201826412.37,12068664.8,,,,139374792.85,,,,,,,,3,Les grandes marques et conserveries chérifiennes,1.0,nom normalisé,6980213.0,provisoire_un_seul_type_disponible,,
Les grandes marques et conserveries chérifiennes,Agroalimentaire,2008,sociaux,168278384.35,12922987.6,132862.51,23943836.58,21720341.04,145638984.08,,13645154.23,526550.54,8828988.02,,,,9,Les grandes marques et conserveries chérifiennes,1.0,nom normalisé,6980213.0,provisoire_un_seul_type_disponible,,
Lesieur cristal,Agroalimentaire,2007,consolides,276300000.0,3858400000.0,2100000.0,190500000.0,,677200000.0,300000.0,178500000.0,-2600000.0,124400000.0,2949800000.0,,,10,Lesieur,1.0,alias vérifié,51637542.0,provisoire_un_seul_type_disponible,,
Lesieur cristal,Agroalimentaire,2008,consolides,276300000.0,4496600000.0,,225500000.0,,670500000.0,1200000.0,248900000.0,,156500000.0,3100600000.0,,,8,Lesieur,1.0,alias vérifié,61416511.0,provisoire_un_seul_type_disponible,,
Lesieur cristal,Agroalimentaire,2012,consolides,-13000000.0,,,,,,,,-33000000.0,,3139000000.0,,,3,Lesieur,1.0,alias vérifié,52578099.0,provisoire_un_seul_type_disponible,,
Lesieur cristal,Agroalimentaire,2013,consolides,,4117000000.0,,,,77000000.0,64000000.0,,-23000000.0,,3151000000.0,,255000000.0,6,Lesieur,1.0,alias vérifié,76521436.0,provisoire_un_seul_type_disponible,,
Lesieur cristal,Agroalimentaire,2014,consolides,1522000000.0,3819000000.0,,,,,-12000000.0,,,,3291000000.0,,,4,Lesieur,1.0,alias vérifié,83516721.0,provisoire_un_seul_type_disponible,,
